eq_id,shareClassFIGI,legal_name
EQ0047254,BBG00V3LCFJ4,KALDVIK AS
EQ0047255,BBG00V3M3TR3,FAETH THERAPEUTICS INC
EQ0047256,BBG00V3Z65W7,PYLON TECHNOLOGIES CO LTD-A
EQ0047257,BBG00V3Z6Y63,WEBTOON ENTERTAINMENT INC
EQ0047258,BBG00V3Z7FJ9,SHINDO ENG LAB LTD
EQ0047259,BBG00V4HY8T3,HIROGIN HOLDINGS INC
EQ0047260,BBG00V4STL89,SALTLUX INC
EQ0047261,BBG00V4SZSB3,KFIN TECHNOLOGIES LTD
EQ0047262,BBG00V4T3JW3,IANTE INVESTMENTS SOCIMI SA
EQ0047263,BBG00V4T3LP6,UNQ HOLDINGS LTD
EQ0047264,BBG00V4VG322,COX DE MEXICO SAB DE CV
EQ0047265,BBG00V4VSCS1,AMERICAN STRATEGIC INVESTM-A
EQ0047266,BBG00V57L7T0,KEDE NUMERICAL CONTROL CO -A
EQ0047267,BBG00V5B3Q55,SHENGYI ELECTRONICS CO LTD-A
EQ0047268,BBG00V5LBKQ4,TUAS LTD
EQ0047269,BBG00V6NBSN5,MEGALESTARI EPACK SENTOSARAY
EQ0047270,BBG00V6NMTW1,OPENKNOWL CO LTD
EQ0047271,BBG00V6P2XC1,GAVARI PROPERTIES SOCIMI SA
EQ0047272,BBG00V6P2XZ6,COLT CZ GROUP SE
EQ0047273,BBG00V6PT8D6,GREENWICH LIFESCIENCES INC
EQ0047275,BBG00V7272Q9,YIHO INTERNATIONAL CO LTD
EQ0047276,BBG00V75HTK8,XIANGYU MEDICAL CO LTD-A
EQ0047277,BBG00V75JMG6,THECOO INC
EQ0047278,BBG00V75PY19,CUC INC
EQ0047279,BBG00V75TM39,J.POND PRECISION TECHNOLOG-A
EQ0047280,BBG00V762RB6,SUBGEN AI AB
EQ0047282,BBG00V776CR6,SHATTUCK LABS INC
EQ0047283,BBG00V782YP2,DOUBLEDOWN INTERACTIVE -ADR
EQ0047284,BBG00V7L06B1,SUZHOU UIGREEN MICRO&NANO -A
EQ0047285,BBG00V7L0GV7,CHENGDU ZHIMINGDA ELECTRON-A
EQ0047286,BBG00V7L0N33,ASSURE TECH HANGZHOU CO LT-A
EQ0047287,BBG00V7QGYB2,ANHUI LINPING CIRCULAR DEV-A
EQ0047288,BBG00V7QP810,FOM TECHNOLOGIES A/S
EQ0047289,BBG00V7TM5Y7,SHAPE ROBOTICS A/S
EQ0047290,BBG00V86PS73,IGIS VALUE PLUS REIT CO LTD
EQ0047291,BBG00V92F3D0,ICKEY SHANGHAI INTERNET & -A
EQ0047292,BBG00V92XN37,PUMA ALPHA VCT PLC
EQ0047293,BBG00V94C447,PHARMATHER HOLDINGS LTD
EQ0047294,BBG00V95C7F5,AI-MEDIA TECHNOLOGIES LTD
EQ0047295,BBG00V95T794,QUHUO LTD-A
EQ0047296,BBG00V9V91M7,HUNTER CAPITAL
EQ0047297,BBG00V9VKG50,AGORA INC-ADR
EQ0047298,BBG00V9VQ6K9,BYT HOLDINGS LTD
EQ0047299,BBG00VC6LMF6,SINOMACH HEAVY EQUIPMENT-A
EQ0047300,BBG00VC6M2F9,GREENTOWN MANAGEMENT HOLDING
EQ0047301,BBG00VC76C45,PAKUAN TBK PT
EQ0047302,BBG00VC96H22,BEIJING HYPERSTRONG TECHNO-A
EQ0047303,BBG00VCQ79Y6,LITIAN PICTURES HOLDINGS LTD
EQ0047304,BBG00VCVG779,TELELINK BUSINESS SERVICES G
EQ0047305,BBG00VCVL4V3,GCH TECHNOLOGY CO LTD-A
EQ0047306,BBG00VCVRZT1,DERAYAH FINANCIAL CO
EQ0047307,BBG00VD9JVN3,KONTOUR XI'AN MEDICAL TECH-A
EQ0047308,BBG00VD9QL39,ACM RESEARCH SHANGHAI I-A
EQ0047309,BBG00VD9SL91,GUANGDONG GREENWAY TECHNOL-A
EQ0047310,BBG00VDDJKS3,CY4GATE SPA
EQ0047311,BBG00VDDQ8K0,APRO CO LTD
EQ0047313,BBG00VFJMVW5,GUANGDONG WEIDE INFORMATIO-A
EQ0047314,BBG00VFKFSX6,GELESIS HOLDINGS INC
EQ0047315,BBG00VFL20B3,GENFLAT HOLDINGS INC
EQ0047316,BBG00VFLJ1Y8,HOUSE OF JANE INC
EQ0047317,BBG00VFXNSF9,SUZHOU GYZ ELECTRONIC TECH-A
EQ0047318,BBG00VG8FD92,NATURE HOLDINGS CO LTD/THE
EQ0047319,BBG00VHGJPR2,THAIHOLDINGS JSC
EQ0047320,BBG00VHGTBV7,SHANDONG SINO-AGRI UNITED -A
EQ0047321,BBG00VHJ0CD0,NUVATION BIO INC
EQ0047322,BBG00VHJ1KB3,MIRION TECHNOLOGIES INC
EQ0047323,BBG00VHVKH68,HYGEIA HEALTHCARE HOLDINGS C
EQ0047324,BBG00VHVMT33,GUANGDONG LEARY NEW MATERI-A
EQ0047325,BBG00VHZ1Z51,SHINHAN SEOBU T&D REIT CO LT
EQ0047326,BBG00VHZJYF4,SHRINKFLEX THAILAND CO LTD
EQ0047327,BBG00VHZPJF0,IHUNT TECHNOLOGY IMPORT-EXPO
EQ0047328,BBG00VJ0F5S2,SUPERGAS POWER LTD
EQ0047329,BBG00VJ11B84,GLOSTER INFOKOMMUNIKACIOS NY
EQ0047330,BBG00VJ17DT1,QUANTUMSCAPE CORP
EQ0047331,BBG00VJ1MLS7,MING YUAN CLOUD GROUP HOLDIN
EQ0047332,BBG00VJBYWL5,SOUTHERN ALLIANCE MINING LTD
EQ0047333,BBG00VJDL5T6,MX ON CORP
EQ0047334,BBG00VJFX5K7,PAGAYA TECHNOLOGIES LTD -A
EQ0047335,BBG00VJG9KQ3,AGP MALAGA SOCIMI
EQ0047336,BBG00VJHSMV0,BONK INC
EQ0047337,BBG00VJTQW71,SINOPEP-ALLSINO BIO PHARMA-A
EQ0047338,BBG00VJZ8L17,DHOUSE PATTANA PCL
EQ0047339,BBG00VL8CBK0,ZHONG YUAN BIO-TECHNOLOGY HO
EQ0047340,BBG00VL8LJ87,MOOGENE MEDI CO LTD
EQ0047341,BBG00VL8M7X4,MESHEK ENERGY RENEWABLE ENER
EQ0047342,BBG00VLFKHX8,MAGLE CHEMOSWED HOLDING AB
EQ0047343,BBG00VLG2697,XCYTE DIGITAL CORP
EQ0047344,BBG00VLG7807,LANCASTER RESOURCES INC
EQ0047345,BBG00VLGLQ56,FINANCIAL STREET PROPERTY -H
EQ0047346,BBG00VLSP482,GUANGDONG FANGYUAN NEW MAT-A
EQ0047347,BBG00VLSPS07,SHANGHAI HOLLYWAVE ELECTRO-A
EQ0047348,BBG00VM2L008,SUNDELL ESTATE ZRT
EQ0047349,BBG00VM43QS7,BBX CAPITAL INC
EQ0047350,BBG00VM43T29,BBX CAPITAL FLORIDA LLC-CL B
EQ0047351,BBG00VM49H10,FLOW METALS CORP
EQ0047353,BBG00VNDVJH3,HANGZHOU KELIN ELECTRIC CO-A
EQ0047354,BBG00VNDYR28,KAILI CATALYST & NEW MATER-A
EQ0047355,BBG00VNF5R52,BANGYAN TECHNOLOGY CO LTD-A
EQ0047356,BBG00VNF5ZF3,ALLGENS MEDICAL TECHNOLOGY-A
EQ0047357,BBG00VNGLL19,ZHEJIANG PUBLISHING & MEDI-A
EQ0047358,BBG00VNGNVM2,BILLWIN INDUSTRIES LTD
EQ0047359,BBG00VNGPBX2,JUSHEN LOGISTICS GROUP CO LT
EQ0047360,BBG00VNHMBZ1,MOBILUS CORP
EQ0047361,BBG00VNHMVL2,JIANGYIN PIVOT AUTOMOTIVE -A
EQ0047362,BBG00VNHR4N5,LEEDARSON IOT TECHNOLOGY I-A
EQ0047363,BBG00VNHX0G4,ZHEJIANG FULAI NEW MATERIA-A
EQ0047364,BBG00VNHYLL1,SHANDONG LINK SCIENCE AND -A
EQ0047365,BBG00VNJ3CJ4,VIET FIRST SECURITIES CORP
EQ0047366,BBG00VNJ44G4,RINCON RESOURCES LTD
EQ0047367,BBG00VNXK3N9,JIANGSU LEADMICRO NANO TEC-A
EQ0047368,BBG00VNXN6C1,REDSUN SERVICES GROUP LTD
EQ0047369,BBG00VNXQ9N0,IMMUNOTECH BIOPHARM LTD
EQ0047371,BBG00VP100T9,ARCHOSAUR GAMES INC
EQ0047372,BBG00VP29K41,HONLIV HEALTHCARE MANAGEMENT
EQ0047373,BBG00VPCQ491,SIGLENT TECHNOLOGIES CO LT-A
EQ0047374,BBG00VPCSRT6,CHINA SAFTOWER INTERNATIONAL
EQ0047375,BBG00VPCXMB0,GANGLONG CHINA PROPERTY GROU
EQ0047376,BBG00VPD2LX0,PENTASTONE ELECTRONICS INC
EQ0047377,BBG00VPD2PK5,KSOLVES INDIA LTD
EQ0047378,BBG00VPK3TY5,ELIXIRR INTERNATIONAL PLC
EQ0047379,BBG00VPKJQK9,CELEMICS INC
EQ0047380,BBG00VPLC9Y7,REGIS INDUSTRIES LTD
EQ0047382,BBG00VPLYMW6,HUAHUI ED GROUP LTD
EQ0047383,BBG00VPLYPY7,VNV GLOBAL AB
EQ0047384,BBG00VPMCWX5,SHIMAO SERVICES HOLDINGS LTD
EQ0047385,BBG00VPNC5Z0,RENALYTIX AI PLC-ADR
EQ0047386,BBG00VPZ2Z33,MICRO LEASING PCL
EQ0047387,BBG00VPZ4PY9,IGIS RESIDENCE REIT CO LTD
EQ0047388,BBG00VPZJ0G8,ARTIVA BIOTHERAPEUTICS INC
EQ0047389,BBG00VQNNYQ4,INDEX INTERNATIONAL GROUP PC
EQ0047390,BBG00VQQGKV9,GENOVA PROPERTY GROUP AB
EQ0047391,BBG00VQS28Q3,PAN AFRICAN RESOU - ADR SPO
EQ0047392,BBG00VQS6TV7,LNG ENERGY GROUP CORP
EQ0047393,BBG00VR3QQ09,SINO-ENTERTAINMENT TECHNOLOG
EQ0047395,BBG00VR8SF73,ALX ONCOLOGY HOLDINGS INC
EQ0047396,BBG00VS2RTG6,INNER MONGOLIA OJING SCIEN-A
EQ0047397,BBG00VS2SD25,LUTIAN MACHINERY CO LTD-A
EQ0047398,BBG00VS2SJS4,LAOPU GOLD CO L-H
EQ0047399,BBG00VSF0LT9,JIAYUAN SERVICES HOLDINGS LT
EQ0047400,BBG00VSF0NN1,OCUMENSION THERAPEUTICS
EQ0047401,BBG00VSF0P83,ZHENRO SERVICES GROUP LTD
EQ0047402,BBG00VSF1GX4,GUIZHOU AVIATION TECHNICAL-A
EQ0047403,BBG00VSF4SW6,GVA TECH INC
EQ0047404,BBG00VSF8669,ADTIGER CORP LTD
EQ0047405,BBG00VSFDKS8,4DMEDICAL LTD
EQ0047406,BBG00VSFJ6B1,TCS GROUP HOLDINGS BHD
EQ0047407,BBG00VSFP2C2,QURATIS CO LTD
EQ0047408,BBG00VSGKV31,NIPPON INDIA ETF NIFTY IT
EQ0047409,BBG00VSGTG26,LEVIATHAN METALS CORP
EQ0047410,BBG00VSGZRM3,FDH BANK PLC
EQ0047411,BBG00VSH86H3,PROG HOLDINGS INC
EQ0047412,BBG00VSHDVQ2,VICARIOUS SURGICAL INC-A
EQ0047413,BBG00VSHRTJ0,DYE & DURHAM LTD
EQ0047414,BBG00VSHZW86,CATHAY GROUP HOLDINGS INC
EQ0047415,BBG00VSJ0614,YIK WO INTERNATIONAL HOLDING
EQ0047416,BBG00VSQYYX5,DASHAN EDUCATION HOLDINGS LT
EQ0047417,BBG00VSTM743,SUPERLAND GROUP HOLDINGS LTD
EQ0047418,BBG00VSTQCT1,JIAXING GAS GROUP CO LTD-H
EQ0047419,BBG00VSTWQJ4,KUNSHAN DONGWEI TECHNOLOGY-A
EQ0047420,BBG00VSV6L72,SOLUSI ENVIRONMENT ASIA TBK
EQ0047421,BBG00VSV6ZR9,OCEAN VANTAGE HOLDINGS BHD
EQ0047422,BBG00VSYJHZ0,REVATHI EQUIPMENT LTD/INDIA
EQ0047423,BBG00VT0HMC9,I3 INTERACTIVE INC
EQ0047424,BBG00VT0KP47,MATCH GROUP INC
EQ0047425,BBG00VT0S9L6,PRF TECHNOLOGIES LTD
EQ0047426,BBG00VTBGJ97,JIANGSU MAIXINLIN AVIATION-A
EQ0047427,BBG00VTBJVQ8,JIANGXI YUEAN ADVANCED MAT-A
EQ0047428,BBG00VTBLDK1,PRADIKSI GUNATAMA TBK PT
EQ0047429,BBG00VTH1K60,EVENTIKO INC
EQ0047430,BBG00VTL2J09,IMMATICS NV
EQ0047431,BBG00VVMBBV7,MIRAEASSET MAPS REIT1 CO LTD
EQ0047432,BBG00VVMFX45,NEOLA MEDICAL AB
EQ0047433,BBG00VVPJW64,IMOTION AUTOMOTIVE TECHNOL-H
EQ0047434,BBG00VVS7FW9,Alfen Beheer BV ADR -UNSP
EQ0047435,BBG00VVT2FV3,VERTEX INC - CLASS A
EQ0047436,BBG00VVV2PH2,PAXMEDICA INC
EQ0047437,BBG00VVV37P2,CN ENERGY GROUP INC-A
EQ0047438,BBG00VW5LH12,T&S GROUP INC
EQ0047439,BBG00VW96198,YOUNGLIMWON SOFT LAB CO LTD
EQ0047440,BBG00VWBGV05,MARKETWISE INC
EQ0047441,BBG00VX91PZ0,NANJING RAILWAY NEW TECHNO-A
EQ0047442,BBG00VX91RX8,CHANGCHUN ZHIYUAN NEW ENER-A
EQ0047443,BBG00VX929W8,AROA BIOSURGERY LTD
EQ0047444,BBG00VX93MV9,SHANGHAI URBAN ARCHITECTU-A
EQ0047445,BBG00VX99719,ENERGISME SA
EQ0047446,BBG00VX9FL20,QINGDAO HI-TECH MOULDS & P-A
EQ0047447,BBG00VX9H4Z0,GUOMAI CULTURE & MEDIA CO -A
EQ0047448,BBG00VXB96B5,EMPRESS ROYALTY CORP
EQ0047449,BBG00VXBDSP7,BROCKHAUS TECHNOLOGIES AG
EQ0047450,BBG00VXD3KN3,MCDERMOTT INTERNATIONAL LTD
EQ0047451,BBG00VXQ86K3,BEIJING DATAWAY HORIZON CO-A
EQ0047452,BBG00VXQ8T50,DONGGUAN TARRY ELECTRONICS-A
EQ0047453,BBG00VXQCCC4,HUALAN GROUP CO LTD-A
EQ0047454,BBG00VXQV1V6,GUANGDONG HONGXING INDUSTR-A
EQ0047455,BBG00VXQVCC3,SINOSTONE GUANGDONG CO L-A
EQ0047456,BBG00VXQVK71,BONDEX SUPPLY CHAIN MANAGE-A
EQ0047457,BBG00VXQVTJ9,HENGSHENG ENERGY CO L-A
EQ0047458,BBG00VXQX6D3,LIHUAYI WEIYUAN CHEMICAL-A
EQ0047459,BBG00VXQXDS2,GUANGDONG DEERMA TECHNOLOG-A
EQ0047460,BBG00VXQXNZ2,KEYSTONE TECHNOLOGY CO L-A
EQ0047461,BBG00VXYV3T8,ZHEJIANG SUNRISE GARMENT G-A
EQ0047462,BBG00VXYXLS7,SHANGHAI GEOHARBOUR CONSTR-A
EQ0047463,BBG00VXZ0603,QINGDAO FOODS CO LTD-A
EQ0047464,BBG00VY1KBC1,ABACUS GLOBAL MANAGEMENT INC
EQ0047465,BBG00VY1MZN4,ROCKET COS INC-CLASS A
EQ0047466,BBG00VYCGBD1,JR GLOBAL REIT
EQ0047467,BBG00VYCK2C7,SAN YANG MA CHONGQING LOGI-A
EQ0047468,BBG00VYCMPJ7,MOTOMOTION CHINA CORP-A
EQ0047469,BBG00VYCNCC2,ZHEJIANG BENLI TECHNOLOGY -A
EQ0047470,BBG00VYCNGF0,ZHANGJIAGANG ZHONGHUAN HAI-A
EQ0047471,BBG00VYCPBZ7,ZHANG XIAOQUAN INC-A
EQ0047472,BBG00VYCQN99,GUANGZHOU S.P.I DESIGN CO -A
EQ0047473,BBG00VYCRYN8,XEXYMIX CORP
EQ0047474,BBG00VYCVNW7,ZHEJIANG JW PRECISION MACH-A
EQ0047475,BBG00VYHGVH2,SHANGHAI KAYTUNE INDUSTRIA-A
EQ0047476,BBG00VYHNKB4,SHANGHAI OBIO TECHNOLOGY G-A
EQ0047477,BBG00VYHXYL2,SHANGHAI YCT ELECTRONICS G-A
EQ0047478,BBG00VYJ0Z40,MAXIC TECHNOLOGY INC-A
EQ0047479,BBG00VYJ60G8,GUANGDONG KITECH NEW MATER-A
EQ0047480,BBG00VYKH0V6,TEMPO AUTOMATION HOLDINGS IN
EQ0047481,BBG00VYXLQH2,SHENZHEN CHUANGYITONG TECH-A
EQ0047482,BBG00VYXM578,SHANGHAI LABWAY CLINICAL L-A
EQ0047483,BBG00VYY5WX7,GALAXYCORE INC-A
EQ0047484,BBG00VYYB3Y3,LAY-OUT PLANNING CONSULTAN-A
EQ0047485,BBG00VYYBXS4,SANHE TONGFEI REFRIGERATI-A
EQ0047486,BBG00VZNQRY7,KORAMCO LIFE INFRA REIT
EQ0047487,BBG00VZNSNF5,ENNOSTAR INC
EQ0047488,BBG00VZPYTK4,ROKIT HEALTHCARE INC
EQ0047489,BBG00VZQDMK0,VERICI DX PLC
EQ0047490,BBG00VZQLK16,BONLON INDUSTRIES LTD
EQ0047491,BBG00VZQRKT0,AUSTIN GOLD CORP
EQ0047492,BBG00VZRQFC8,FUSION FUEL GREEN PLC-A
EQ0047493,BBG00VZS6YF4,KADESTONE CAPITAL CORP
EQ0047494,BBG00VZS7VN0,VISION MARINE TECHNOLOGIES
EQ0047495,BBG00W03Y0V0,BEIJING SUNWAYWORLD SCIENC-A
EQ0047496,BBG00W03ZCV3,SHANDONG OUMA SOFTWARE CO -A
EQ0047497,BBG00W043VF2,HUALI INDUSTRIAL GROUP CO -A
EQ0047498,BBG00W043XC1,MEDPRIN REGENERATIVE MEDIC-A
EQ0047499,BBG00W04H5K8,GUANGDONG NEDFON AIR SYST-A
EQ0047500,BBG00W04P5V7,ZHEJIANG TAIFU PUMP CO L-A
EQ0047501,BBG00W07FJT4,SUMBER GLOBAL ENERGY PT
EQ0047502,BBG00W0FPXZ7,TRANSKON JAYA TBK PT
EQ0047503,BBG00W0FRJP7,SUNINDO ADIPERSADA TBK PT
EQ0047504,BBG00W0G04T3,NINGBO COLOR MASTER BATCH -A
EQ0047505,BBG00W0G5640,HANGZHOU WENSLI SILK CULTU-A
EQ0047506,BBG00W0G5GY5,JINSANJIANG ZHAOQING SILIC-A
EQ0047507,BBG00W0G8S49,CHENGDU QUSHUI SCIENCE AND-A
EQ0047508,BBG00W0H53L6,FULLINK TECHNOLOGY CO LTD-A
EQ0047509,BBG00W0H5K29,EXACT THERAPEUTICS AS
EQ0047510,BBG00W0HGTP3,JIANGSU BOILN PLASTICS CO -A
EQ0047511,BBG00W0JYQR3,RACKSPACE TECHNOLOGY INC
EQ0047512,BBG00W0KSSW7,BAOSHENG MEDIA GROUP HOLDING
EQ0047513,BBG00W0KZF57,LI AUTO INC - ADR
EQ0047514,BBG00W0LQ7N3,IBEX LTD
EQ0047515,BBG00W1L3M18,AURIC MINING LTD
EQ0047516,BBG00W1LCK67,ZIG-ZAG INC
EQ0047517,BBG00W1LN2N6,XI'AN SINOFUSE ELECTRIC CO-A
EQ0047518,BBG00W1LNN69,ANHUI CHAOYUE ENVIRONMENT-A
EQ0047519,BBG00W1LQ0V8,ZHONGJIE JIANGSU TECHNOLOG-A
EQ0047520,BBG00W1M0RJ9,P&K SKIN RESEARCH CENTER CO
EQ0047521,BBG00W1PPKY3,EVOLV TECHNOLOGIES HOLDINGS
EQ0047522,BBG00W1PSTC5,COMMERCE.COM INC
EQ0047523,BBG00W20CMC1,RIDGELINE MINERALS CORP
EQ0047524,BBG00W20CSL8,RUNA SMART EQUIPMENT CO LT-A
EQ0047525,BBG00W20DJW5,BEIJING ASIACOM INFORMATIO-A
EQ0047526,BBG00W20F9K8,KIDSWANT DIGITAL TECHNOLOG-A
EQ0047527,BBG00W25YJ15,MASTERN PREMIER REIT 1
EQ0047528,BBG00W260Q69,NEXTPOINT CAPITAL SOCIMI
EQ0047529,BBG00W26RCM3,ININ GROUP AS
EQ0047530,BBG00W283H26,LI AUTO INC-CLASS A
EQ0047531,BBG00W28HK06,BUILDDIRECT.COM TECHNOLOGIES
EQ0047532,BBG00W2L1HV7,ADVANCED WIRELESS AND ANTENN
EQ0047533,BBG00W2L2CN6,MARWEST APARTMENT REAL ESTAT
EQ0047534,BBG00W2L72Z0,STUDY KING CO LTD
EQ0047535,BBG00W2LB1H7,IDP CORP LTD
EQ0047536,BBG00W2NNWM6,AXGATE CO LTD
EQ0047537,BBG00W2NNXW3,SHANGHAI W-IBEDA HIGH TECH-A
EQ0047538,BBG00W2P7307,SHANDONG LONGHUA NEW MATER-A
EQ0047539,BBG00W2PF6H3,PRIMA GLOBALINDO LOGISTIK TB
EQ0047540,BBG00W2QG2T6,MILLENNIUM FOOD-TECH-LIMITED
EQ0047543,BBG00W32PQ88,AREIT INC
EQ0047544,BBG00W32QP25,DUG TECHNOLOGY LTD
EQ0047545,BBG00W32V9S7,PLC RESOURCES LTD
EQ0047546,BBG00W32W5N9,OPTIMAX HOLDINGS BHD
EQ0047547,BBG00W33CRM2,YOANTION INDUSTRIAL INC LT-A
EQ0047548,BBG00W4LRPK1,BIOINFRA LIFE SCIENCE INC
EQ0047549,BBG00W4LTXV0,AN PHAT HOLDINGS JSC
EQ0047550,BBG00W4M1NJ4,SHANGHAI HEARTCARE MEDICAL-H
EQ0047551,BBG00W4M4LN0,FARADAY FUTURE INTELLIGENT E
EQ0047552,BBG00W4ML048,INVIVYD INC
EQ0047553,BBG00W4SXMZ0,APPLIED UV INC
EQ0047554,BBG00W54CWN6,SHENZHEN QIANGRUI PRECISIO-A
EQ0047555,BBG00W5CZ990,GUANGZHOU JINZHONG AUTO PA-A
EQ0047556,BBG00W5FLWB4,GENIUS GROUP LTD
EQ0047557,BBG00W5FQQM0,NETSTREIT CORP
EQ0047558,BBG00W5FR3L1,ORCHESTRA BIOMED HOLDINGS IN
EQ0047559,BBG00W6QZMC5,TIEN LI OFFSHORE WIND TECHNO
EQ0047561,BBG00W6R6RZ9,OMG GROUP LTD
EQ0047562,BBG00W6S7HB4,SICHER ELEVATOR CO LTD-A
EQ0047563,BBG00W6SFYH2,INTERFACTORY INC
EQ0047564,BBG00W6TCPC7,BRIDGE CONSULTING GROUP
EQ0047565,BBG00W76DD69,AIOBIO CO LTD
EQ0047566,BBG00W76DYX3,COFOE MEDICAL TECHNOLOGY C-A
EQ0047567,BBG00W7CQHL6,ASG CORP
EQ0047568,BBG00W7D7CK7,GAIN THERAPEUTICS INC
EQ0047569,BBG00W7F99W4,LUCID GROUP INC
EQ0047570,BBG00W7FSNV3,GRAYSCALE LITECOIN TRUST
EQ0047571,BBG00W7FTBR3,GRAYSCALE BITCOIN CASH TRUST
EQ0047572,BBG00W7G4MV9,NAUTILUS BIOTECHNOLOGY INC
EQ0047573,BBG00W7RX7X4,MAKINAROCKS CO LTD
EQ0047574,BBG00W7S11H8,PIMS INC/KOREA
EQ0047575,BBG00W7S2KT2,NINGBO HOMELINK ECO-ITECH -A
EQ0047577,BBG00W7W11Z9,GAMING FACTORY SA
EQ0047579,BBG00W7W53N4,MBX BIOSCIENCES INC
EQ0047580,BBG00W86RVP2,ZHUZHOU HUARUI PRECISION C-A
EQ0047581,BBG00W86WVP6,ORGANIC MEAT CO LTD/THE
EQ0047582,BBG00W8ZZHR8,PLANO & PLANO DESENVOLVIMENT
EQ0047583,BBG00W90JC48,CORE SILVER CORP
EQ0047584,BBG00W9KWY41,EASTERN BANKSHARES INC
EQ0047585,BBG00W9L9N03,KE HOLDINGS INC-ADR
EQ0047586,BBG00W9LF2H4,PRAXIS PRECISION MEDICINES I
EQ0047587,BBG00W9LP871,LAVVI EMPREENDIMENTOS IMOBIL
EQ0047588,BBG00W9LPM89,QLM LIFE & MEDICAL INSURANCE
EQ0047589,BBG00W9MJL04,DISC MEDICINE INC
EQ0047590,BBG00WBLCWW1,LEADER EDUCATION LTD
EQ0047591,BBG00WBLD121,COFCO TECHNOLOGY & INDUSTR-A
EQ0047592,BBG00WBLFYD5,HUNAN AIRBLUER ENVIRONMENT-A
EQ0047593,BBG00WBLJX98,ZHEJIANG TAOTAO VEHICLES C-A
EQ0047594,BBG00WBM8SJ8,JBM HEALTHCARE LTD
EQ0047595,BBG00WBNJ915,ALMA GOLD INC
EQ0047596,BBG00WBP83X0,NOILE-IMMUNE BIOTECH INC
EQ0047597,BBG00WBPG548,HARMONY BIOSCIENCES HOLDINGS
EQ0047598,BBG00WC07XZ7,CHENGDU RML TECHNOLOGY CO -A
EQ0047599,BBG00WC0F106,SHANGHAI UNIVERSAL BIOTECH-A
EQ0047600,BBG00WC0GG93,KURNIAMITRA DUTA SENTOSA TBK
EQ0047601,BBG00WC0GPP5,AEP PINAGO PLANTATIONS TBK P
EQ0047602,BBG00WC0XCS2,SAWAI GROUP HOLDINGS CO LTD
EQ0047603,BBG00WC2S0H2,TPL TRAKKER LTD
EQ0047604,BBG00WCK9MK1,NINGBO SINYUAN ZM TECHNOLO-A
EQ0047605,BBG00WCNHBY5,SPIRE GLOBAL INC
EQ0047606,BBG00WCP5SX7,CHI KAN HOLDINGS LTD
EQ0047607,BBG00WCZYJB7,GRIDWIZ CO LTD
EQ0047608,BBG00WD04DD7,UNITED FAITH AUTO-ENGINEER-A
EQ0047609,BBG00WD0TXK8,ICICI PRU NIFTY A L-V 30 ETF
EQ0047610,BBG00WD129L7,LIAONING HE EYE HOSPITAL G-A
EQ0047611,BBG00WDRJPN4,FADE GIDA YATIRIM SANAYI TIC
EQ0047612,BBG00WDRNJH0,COPPERNICO METALS INC
EQ0047613,BBG00WDSQ399,OVID WORKS SA
EQ0047614,BBG00WDSVD82,HIGHLANDER SILVER CORP
EQ0047615,BBG00WF4MWY2,BATONZ CO LTD
EQ0047616,BBG00WF4YP74,SHENZHEN XUNJIEXING TECHNO-A
EQ0047617,BBG00WF4YP92,GUOTAI EPOINT SOFTWARE CO -A
EQ0047618,BBG00WF74RJ3,KOSTECSYS CO LTD
EQ0047619,BBG00WFBTND2,SIMCERE PHARMACEUTICAL GROUP
EQ0047620,BBG00WFCQT04,GRAYCLIFF EXPLORATION LTD
EQ0047621,BBG00WFD8256,TSP ADVANCED TECHNOLOGIES PL
EQ0047622,BBG00WFDDSK6,TANGO THERAPEUTICS INC
EQ0047623,BBG00WGGFW27,TALANT OPTRONICS SUZHOU CO-A
EQ0047624,BBG00WGGGC93,RUMERE CO LTD-A
EQ0047625,BBG00WGGJL90,BRIGHT EYE HOSPITAL GROUP-A
EQ0047626,BBG00WGGN750,SUZHOU WANXIANG TECHNOLOGY-A
EQ0047627,BBG00WGGRTS3,SHENZHEN URBAN TRANSPORT P-A
EQ0047628,BBG00WGGSBM7,TORIDORI INC
EQ0047629,BBG00WGGVCT4,GUANGDONG TIANYIMA INFORMA-A
EQ0047630,BBG00WGH2JS0,HALMEK HOLDINGS CO LTD
EQ0047631,BBG00WGH9H07,GUANGDONG LIFESTRONG PHARM-A
EQ0047632,BBG00WGHDD74,ORBIS PROPERTIES SOCIMI SAU
EQ0047633,BBG00WGHFKV9,VREF SEVILLE REAL EST SOCIMI
EQ0047634,BBG00WGHZFJ2,JADE BIOSCIENCES INC
EQ0047635,BBG00WGX40V0,PUYA SEMICONDUCTOR SHANGHA-A
EQ0047636,BBG00WH10GL9,QUANTAMATRIX INC
EQ0047637,BBG00WH12RR7,ADNOC LOGISTICS & SERVICES
EQ0047638,BBG00WH44HZ2,MIND TECHNOLOGY INC
EQ0047639,BBG00WH45T94,DISCOUNT PRINT USA
EQ0047640,BBG00WH4GC08,REVELATION BIOSCIENCES INC
EQ0047641,BBG00WHMQQ42,POP MART INTERNATIONAL GROUP
EQ0047642,BBG00WHMWJD1,SHANGHAI MICROPORT EP MEDT-A
EQ0047643,BBG00WJ0F7W1,PEOPLEBIO CO LTD
EQ0047644,BBG00WJSDJK9,FARM FRESH BHD
